section_crn,day_id
20636,Monday
20636,Wednesday
20636,Friday
21223,Monday
22108,Monday
22108,Wednesday
22108,Friday
20883,Tuesday
20883,Thursday
20909,Monday
20909,Wednesday
20909,Friday
20919,Tuesday
20919,Thursday
24466,Tuesday
24466,Thursday
24468,Tuesday
24468,Thursday
20015,Monday
20015,Wednesday
20015,Friday
24472,Tuesday
24472,Thursday
24474,Tuesday
24474,Thursday
24475,Tuesday
24475,Thursday
21222,Monday
21222,Wednesday
21221,Tuesday
21221,Thursday
20873,Tuesday
20873,Thursday
22838,Monday
22838,Wednesday
21139,Monday
21139,Wednesday
21140,Tuesday
21140,Thursday
23501,Tuesday
23501,Thursday
23502,Tuesday
23502,Thursday
20987,Tuesday
20987,Thursday
23717,Tuesday
23717,Thursday
24686,Tuesday
24686,Thursday
23373,Tuesday
23373,Thursday
23374,Tuesday
23374,Thursday
21753,Monday
21753,Wednesday
21576,Monday
21576,Wednesday
22840,Monday
22840,Wednesday
23375,Tuesday
23375,Thursday
24632,Monday
24632,Wednesday
23043,Monday
23043,Wednesday
24633,Monday
24633,Wednesday
23253,Monday
23253,Wednesday
23254,Monday
23254,Wednesday
20006,Monday
20006,Wednesday
23883,Monday
23883,Wednesday
20566,Monday
20566,Wednesday
20085,Monday
20085,Wednesday
22566,Monday
22566,Wednesday
22567,Tuesday
22567,Thursday
21065,Monday
21065,Wednesday
24559,Tuesday
24559,Thursday
24558,Monday
24558,Wednesday
24480,Monday
24480,Wednesday
22969,Tuesday
22969,Thursday
24481,Tuesday
24481,Thursday
24483,Monday
24483,Wednesday
24482,Monday
24482,Wednesday
24455,Tuesday
24455,Thursday
23591,Tuesday
23591,Thursday
21285,Tuesday
21285,Thursday
24601,Monday
24601,Wednesday
24599,Tuesday
24599,Thursday
24600,Monday
24600,Wednesday
24602,Monday
24602,Wednesday
22966,Tuesday
22966,Thursday
20890,Tuesday
24603,Tuesday
24603,Thursday
24604,Monday
20191,Thursday
23613,Wednesday
23751,Wednesday
23758,Thursday
24616,Tuesday
20309,Tuesday
20309,Thursday
20034,Tuesday
20034,Thursday
20782,Monday
20681,Tuesday
20681,Thursday
24142,Tuesday
24142,Thursday
21398,Monday
21398,Wednesday
24618,Tuesday
24619,Monday
24619,Wednesday
21877,Tuesday
22841,Thursday
22646,Monday
22646,Wednesday
21586,Tuesday
21586,Thursday
21587,Tuesday
21587,Thursday
20775,Tuesday
20093,Tuesday
20639,Monday
20639,Wednesday
20134,Monday
20134,Wednesday
21588,Monday
21588,Wednesday
20099,Tuesday
20099,Thursday
20373,Monday
20373,Wednesday
20881,Tuesday
22512,Monday
22512,Wednesday
21403,Tuesday
21403,Thursday
20707,Monday
20707,Wednesday
21206,Monday
21206,Wednesday
20708,Monday
20708,Wednesday
20123,Tuesday
20123,Thursday
24621,Monday
24621,Wednesday
22160,Friday
22760,Friday
24136,Friday
22159,Monday
22159,Wednesday
20069,Monday
20069,Wednesday
22934,Monday
22934,Wednesday
23734,Tuesday
23734,Thursday
24622,Monday
24622,Wednesday
24623,Tuesday
24623,Thursday
21280,Wednesday
21280,Friday
21930,Tuesday
21930,Thursday
22509,Monday
24423,Wednesday
21526,Tuesday
21526,Thursday
21527,Monday
21527,Wednesday
20994,Tuesday
20994,Thursday
24421,Tuesday
24421,Thursday
23547,Monday
22644,Tuesday
22644,Thursday
23813,Wednesday
23813,Friday
20252,Wednesday
20252,Friday
20253,Tuesday
20253,Thursday
20204,Tuesday
20204,Thursday
20331,Tuesday
20331,Thursday
20525,Monday
20525,Wednesday
20465,Monday
20465,Wednesday
20339,Monday
20339,Wednesday
20526,Tuesday
20526,Thursday
20922,Tuesday
20922,Thursday
21647,Monday
21647,Wednesday
21440,Monday
21440,Wednesday
22736,Tuesday
22736,Thursday
22935,Tuesday
22935,Thursday
20577,Tuesday
21210,Tuesday
21210,Thursday
20935,Tuesday
20935,Thursday
20936,Tuesday
20936,Thursday
20933,Tuesday
20933,Thursday
20937,Tuesday
20937,Thursday
20730,Tuesday
20730,Thursday
20731,Monday
20731,Wednesday
21031,Tuesday
21031,Thursday
22157,Tuesday
22157,Thursday
22968,Monday
22968,Wednesday
20474,Tuesday
20474,Thursday
20981,Tuesday
20981,Thursday
20301,Tuesday
20301,Thursday
24626,Tuesday
24626,Thursday
20036,Monday
20036,Wednesday
20349,Tuesday
20349,Thursday
20205,Monday
20205,Wednesday
20092,Wednesday
20524,Wednesday
22645,Tuesday
22645,Thursday
22092,Tuesday
22092,Thursday
21600,Monday
21600,Wednesday
20947,Tuesday
20947,Thursday
20194,Tuesday
20403,Monday
20403,Wednesday
21008,Wednesday
20844,Tuesday
20461,Monday
20083,Wednesday
21093,Thursday
20462,Thursday
20934,Monday
20934,Wednesday
20938,Tuesday
20938,Thursday
22649,Monday
22649,Wednesday
23746,Thursday
22648,Wednesday
23662,Tuesday
20940,Thursday
20941,Wednesday
20942,Thursday
20943,Wednesday
20944,Tuesday
20945,Friday
21515,Thursday
20939,Tuesday
20939,Thursday
21204,Monday
21204,Wednesday
21876,Tuesday
21876,Thursday
24613,Tuesday
24613,Thursday
23781,Friday
20658,Monday
20658,Wednesday
20638,Friday
20206,Tuesday
23748,Monday
23748,Wednesday
22933,Monday
22933,Wednesday
20862,Monday
20862,Wednesday
20207,Tuesday
20207,Thursday
20974,Tuesday
20974,Thursday
20059,Monday
20059,Wednesday
20049,Tuesday
20049,Thursday
20043,Tuesday
20043,Thursday
20042,Thursday
24614,Monday
24614,Wednesday
21878,Monday
21878,Wednesday
20856,Tuesday
20856,Thursday
21009,Tuesday
21213,Monday
22165,Wednesday
23135,Tuesday
23135,Thursday
21304,Wednesday
23139,Monday
21305,Tuesday
22203,Monday
22203,Wednesday
23815,Tuesday
23815,Thursday
20035,Monday
20035,Wednesday
23780,Wednesday
21918,Friday
20912,Wednesday
20913,Monday
21294,Wednesday
21295,Wednesday
21296,Thursday
23619,Friday
21297,Friday
21298,Monday
21299,Monday
21300,Monday
20143,Thursday
20911,Tuesday
23468,Thursday
23469,Thursday
23470,Thursday
23471,Thursday
23472,Friday
23473,Friday
23475,Monday
23475,Wednesday
23476,Monday
23476,Wednesday
23477,Monday
23477,Wednesday
21170,Monday
21170,Wednesday
21579,Monday
21579,Wednesday
21580,Monday
21580,Wednesday
23478,Monday
23478,Wednesday
23234,Tuesday
23234,Thursday
22099,Monday
22099,Wednesday
24115,Monday
24115,Wednesday
20561,Monday
20561,Wednesday
20683,Monday
20683,Wednesday
22861,Tuesday
22861,Thursday
22687,Monday
22687,Wednesday
20250,Tuesday
20250,Thursday
21638,Tuesday
21638,Thursday
22100,Tuesday
22100,Thursday
20154,Monday
20154,Wednesday
22534,Tuesday
22534,Thursday
21581,Tuesday
21581,Thursday
22700,Monday
22700,Wednesday
21582,Tuesday
21582,Thursday
24497,Tuesday
24497,Thursday
21849,Tuesday
21849,Thursday
22253,Monday
22253,Wednesday
22758,Tuesday
22758,Thursday
23760,Monday
23760,Wednesday
24496,Tuesday
24496,Thursday
23479,Monday
23479,Wednesday
22874,Monday
21590,Monday
21590,Wednesday
21591,Monday
21591,Wednesday
21254,Tuesday
21254,Thursday
21267,Tuesday
21267,Thursday
22536,Monday
22536,Wednesday
20437,Tuesday
20437,Thursday
21592,Tuesday
21592,Thursday
20157,Monday
20157,Wednesday
20287,Tuesday
20287,Thursday
22537,Tuesday
22537,Thursday
20158,Monday
20158,Wednesday
21593,Monday
21593,Wednesday
21863,Monday
21863,Wednesday
23485,Tuesday
23485,Thursday
23486,Tuesday
23486,Thursday
20148,Monday
20148,Wednesday
20179,Tuesday
20179,Thursday
22756,Tuesday
22756,Thursday
20751,Tuesday
20752,Wednesday
20760,Monday
20753,Thursday
21260,Wednesday
20754,Friday
20755,Monday
20756,Tuesday
20757,Thursday
20758,Wednesday
20878,Wednesday
20759,Monday
20877,Thursday
21062,Thursday
20765,Monday
20766,Thursday
20767,Friday
20768,Tuesday
20876,Tuesday
21061,Tuesday
20792,Monday
20793,Tuesday
21685,Wednesday
20884,Monday
20151,Monday
20151,Wednesday
20018,Monday
20018,Wednesday
21090,Tuesday
21090,Thursday
21864,Monday
21864,Wednesday
21865,Tuesday
21865,Thursday
21362,Tuesday
21362,Thursday
21866,Tuesday
21866,Thursday
21867,Monday
21867,Wednesday
21363,Wednesday
21364,Friday
21365,Monday
24699,Monday
24700,Friday
21551,Monday
21552,Tuesday
21552,Thursday
21553,Monday
21553,Wednesday
22064,Monday
22064,Wednesday
20175,Thursday
20061,Wednesday
23606,Thursday
23981,Wednesday
20060,Tuesday
20060,Thursday
20977,Tuesday
20977,Thursday
21226,Tuesday
23607,Thursday
21225,Monday
21225,Wednesday
20422,Monday
20389,Monday
23983,Monday
20146,Tuesday
20146,Thursday
20058,Tuesday
20058,Thursday
20582,Tuesday
20582,Thursday
22990,Tuesday
22990,Thursday
22959,Wednesday
20119,Tuesday
20119,Thursday
22960,Monday
22960,Wednesday
20019,Monday
23601,Friday
23602,Friday
23600,Monday
23600,Wednesday
23604,Thursday
23605,Thursday
23603,Monday
23603,Wednesday
20871,Tuesday
20871,Thursday
20145,Tuesday
20145,Thursday
20786,Wednesday
20520,Monday
20520,Wednesday
21359,Monday
21359,Wednesday
20169,Monday
20169,Wednesday
20286,Tuesday
20286,Thursday
20521,Monday
20521,Wednesday
20340,Tuesday
20340,Thursday
20972,Monday
20972,Wednesday
21360,Monday
21360,Wednesday
20522,Monday
20522,Wednesday
21361,Monday
21361,Wednesday
21583,Monday
21583,Wednesday
21584,Tuesday
21584,Thursday
21330,Thursday
21331,Thursday
22707,Friday
23210,Friday
21332,Monday
21332,Wednesday
20666,Tuesday
20666,Thursday
22815,Tuesday
22815,Thursday
21839,Monday
21839,Wednesday
23653,Tuesday
23654,Wednesday
23655,Monday
20172,Friday
20070,Tuesday
20070,Thursday
23646,Thursday
23647,Monday
23647,Wednesday
22817,Wednesday
20806,Thursday
20805,Monday
20805,Wednesday
22955,Monday
22955,Wednesday
22176,Wednesday
21589,Thursday
21835,Thursday
21836,Thursday
21056,Friday
21057,Friday
21837,Friday
21838,Friday
23223,Thursday
21230,Monday
21230,Wednesday
21050,Thursday
21051,Friday
22632,Friday
21052,Monday
21052,Wednesday
22954,Monday
22954,Wednesday
22954,Friday
23634,Tuesday
23634,Thursday
21053,Wednesday
21054,Wednesday
21047,Tuesday
21047,Thursday
22066,Monday
22066,Wednesday
23635,Tuesday
23635,Thursday
24680,Friday
24681,Friday
24679,Tuesday
24679,Thursday
22067,Friday
22068,Tuesday
22068,Thursday
20022,Monday
23707,Friday
21448,Friday
23705,Wednesday
23706,Wednesday
21242,Monday
23710,Friday
21452,Friday
23708,Thursday
23709,Thursday
21450,Tuesday
21451,Monday
21451,Wednesday
23913,Wednesday
23912,Monday
23910,Thursday
22246,Tuesday
23711,Thursday
20496,Tuesday
21227,Monday
21333,Wednesday
21334,Wednesday
21335,Wednesday
21336,Thursday
21337,Thursday
21338,Thursday
21339,Friday
21340,Friday
21341,Friday
21342,Friday
21343,Friday
24431,Tuesday
21344,Tuesday
23078,Tuesday
21522,Tuesday
21523,Tuesday
21524,Wednesday
23079,Wednesday
21525,Monday
20084,Tuesday
20084,Thursday
22043,Wednesday
20079,Tuesday
20079,Thursday
20623,Wednesday
24697,Monday
20679,Tuesday
20081,Thursday
21650,Tuesday
21650,Thursday
21599,Monday
21599,Wednesday
20622,Tuesday
21095,Wednesday
23712,Tuesday
24090,Thursday
20423,Monday
23105,Tuesday
23105,Thursday
23713,Wednesday
23106,Monday
21241,Monday
21241,Wednesday
20602,Thursday
20907,Tuesday
20907,Thursday
21114,Tuesday
21611,Tuesday
21611,Thursday
20135,Monday
20135,Wednesday
23693,Monday
20137,Wednesday
20136,Tuesday
20136,Thursday
20311,Tuesday
20312,Thursday
20310,Tuesday
20598,Monday
20598,Wednesday
24424,Monday
24424,Wednesday
24425,Tuesday
24425,Thursday
20047,Friday
20685,Friday
20776,Wednesday
20160,Tuesday
20161,Tuesday
20645,Thursday
20159,Monday
23684,Wednesday
23685,Wednesday
23686,Friday
23687,Thursday
23688,Thursday
23689,Monday
23689,Wednesday
21840,Wednesday
21841,Wednesday
21842,Wednesday
20039,Tuesday
20039,Thursday
20778,Wednesday
20553,Wednesday
20552,Wednesday
23896,Wednesday
20208,Tuesday
20208,Thursday
20202,Wednesday
21843,Wednesday
21844,Wednesday
21845,Tuesday
21845,Thursday
23856,Thursday
23861,Monday
20077,Monday
20077,Wednesday
20712,Friday
20091,Friday
20298,Friday
20668,Friday
20090,Monday
20646,Friday
20427,Wednesday
20116,Wednesday
20667,Wednesday
20115,Tuesday
23866,Tuesday
23866,Thursday
20040,Tuesday
20040,Thursday
23017,Monday
20041,Tuesday
20041,Thursday
20088,Tuesday
20088,Thursday
23013,Tuesday
23013,Thursday
21693,Tuesday
21693,Thursday
24706,Tuesday
24706,Thursday
24702,Monday
24702,Wednesday
20497,Tuesday
20497,Thursday
24704,Monday
24704,Wednesday
20840,Monday
20975,Tuesday
20975,Thursday
23714,Wednesday
24123,Wednesday
20669,Monday
23715,Thursday
20976,Tuesday
20875,Monday
20875,Wednesday
22894,Thursday
20794,Wednesday
24484,Monday
24484,Wednesday
22833,Tuesday
22833,Thursday
23206,Monday
23206,Wednesday
22834,Monday
22992,Wednesday
23722,Tuesday
23722,Thursday
24487,Tuesday
24487,Thursday
24691,Tuesday
24691,Thursday
24485,Monday
24485,Wednesday
24488,Tuesday
24488,Thursday
24635,Monday
24635,Wednesday
22956,Tuesday
22956,Thursday
23656,Tuesday
23041,Wednesday
24386,Friday
24402,Monday
24387,Monday
20560,Tuesday
23060,Friday
23466,Monday
23849,Wednesday
23729,Tuesday
22989,Thursday
23985,Tuesday
24380,Monday
23001,Monday
23001,Wednesday
21345,Monday
21345,Wednesday
20320,Tuesday
21541,Thursday
24596,Thursday
24595,Friday
24381,Monday
20628,Monday
21886,Tuesday
21887,Thursday
21885,Tuesday
21885,Thursday
21889,Wednesday
21890,Wednesday
21891,Wednesday
21892,Wednesday
21893,Friday
21888,Tuesday
21888,Thursday
20827,Monday
20828,Wednesday
20813,Monday
20813,Wednesday
23556,Monday
23557,Monday
23558,Wednesday
23559,Friday
23555,Tuesday
23555,Thursday
21793,Thursday
23588,Monday
23588,Wednesday
23589,Monday
23589,Wednesday
21656,Tuesday
21656,Thursday
21444,Tuesday
23590,Tuesday
23590,Thursday
23005,Tuesday
20144,Wednesday
20978,Tuesday
21415,Wednesday
21495,Tuesday
23505,Wednesday
24284,Tuesday
24285,Thursday
24286,Monday
21769,Tuesday
21770,Thursday
24403,Thursday
24404,Tuesday
24405,Saturday
21771,Monday
21771,Wednesday
21772,Monday
21772,Wednesday
20872,Monday
21014,Tuesday
21014,Thursday
21015,Tuesday
21015,Thursday
21118,Monday
21118,Wednesday
21041,Tuesday
21041,Thursday
21042,Tuesday
21042,Thursday
21017,Tuesday
21017,Thursday
21702,Tuesday
21702,Thursday
21130,Monday
21130,Wednesday
21346,Monday
21346,Wednesday
21546,Monday
21546,Wednesday
21131,Tuesday
21131,Thursday
23445,Tuesday
23445,Thursday
21774,Monday
21774,Wednesday
21348,Monday
21348,Wednesday
22852,Monday
22852,Wednesday
21132,Monday
21132,Wednesday
21119,Tuesday
21119,Thursday
23447,Tuesday
23447,Thursday
21120,Tuesday
21120,Thursday
21121,Tuesday
21121,Thursday
21154,Monday
21154,Wednesday
21646,Monday
21646,Wednesday
21548,Monday
21548,Wednesday
21124,Monday
21124,Wednesday
21018,Thursday
21019,Thursday
21202,Thursday
23449,Thursday
23140,Monday
21125,Saturday
21126,Saturday
21127,Tuesday
20399,Monday
20399,Wednesday
20571,Tuesday
20571,Thursday
20187,Wednesday
20184,Wednesday
20185,Wednesday
20186,Wednesday
20842,Wednesday
20188,Wednesday
22569,Friday
20117,Monday
23669,Wednesday
23816,Tuesday
22669,Friday
22670,Friday
24655,Tuesday
24658,Tuesday
24659,Friday
24660,Thursday
24661,Friday
24662,Tuesday
24662,Thursday
24664,Friday
24666,Monday
24669,Friday
24663,Monday
24670,Monday
24670,Wednesday
24673,Monday
24673,Wednesday
24676,Thursday
24678,Wednesday
24668,Wednesday
24668,Friday
22905,Tuesday
22905,Thursday
20747,Tuesday
20747,Thursday
21996,Tuesday
21996,Thursday
24230,Monday
24443,Wednesday
24443,Friday
22028,Tuesday
22028,Thursday
24246,Wednesday
24246,Friday
23430,Tuesday
23430,Thursday
24247,Tuesday
24247,Thursday
24436,Tuesday
24436,Thursday
24259,Monday
21754,Tuesday
21755,Tuesday
21756,Tuesday
22429,Monday
21651,Wednesday
21652,Wednesday
21521,Wednesday
21932,Tuesday
21933,Tuesday
22737,Thursday
21757,Tuesday
20720,Monday
20721,Tuesday
20719,Monday
23333,Monday
23334,Wednesday
23335,Monday
20316,Tuesday
20316,Thursday
21758,Wednesday
21758,Friday
21759,Thursday
21760,Thursday
21761,Monday
22855,Friday
22856,Friday
23245,Thursday
20888,Tuesday
20888,Thursday
20966,Wednesday
20541,Tuesday
20541,Thursday
21762,Wednesday
21762,Friday
20167,Monday
20167,Wednesday
20475,Wednesday
20120,Tuesday
20120,Thursday
21150,Tuesday
21150,Thursday
22155,Tuesday
22155,Thursday
23464,Tuesday
23464,Thursday
22152,Monday
22254,Monday
22857,Monday
22858,Monday
22859,Monday
22860,Monday
24271,Tuesday
24122,Wednesday
24270,Monday
24270,Wednesday
24077,Tuesday
22976,Monday
24203,Friday
22036,Thursday
20709,Tuesday
20709,Thursday
23908,Tuesday
23908,Thursday
24170,Monday
24170,Wednesday
20155,Tuesday
31566,Monday
31567,Monday
31568,Tuesday
32751,Thursday
33786,Tuesday
31770,Monday
31771,Monday
31991,Friday
33788,Thursday
33256,Tuesday
33789,Tuesday
31509,Wednesday
32257,Thursday
32999,Thursday
30816,Wednesday
33000,Thursday
33001,Wednesday
32883,Thursday
32884,Tuesday
32884,Thursday
30018,Monday
30019,Tuesday
30019,Thursday
30020,Wednesday
32958,Monday
32959,Monday
32960,Monday
30989,Monday
30989,Thursday
30990,Monday
30990,Thursday
30991,Monday
30991,Thursday
31050,Monday
31050,Thursday
31976,Thursday
30992,Wednesday
30993,Wednesday
31198,Wednesday
33665,Tuesday
31105,Wednesday
31106,Wednesday
31159,Wednesday
33820,Tuesday
32961,Monday
32962,Monday
33821,Monday
31107,Tuesday
31107,Friday
31108,Tuesday
31108,Friday
31160,Tuesday
31160,Friday
32234,Tuesday
32234,Friday
33822,Thursday
30700,Wednesday
32963,Monday
32964,Monday
33823,Monday
30150,Wednesday
32882,Tuesday
34051,Tuesday
33288,Tuesday
33289,Tuesday
33290,Tuesday
33291,Wednesday
33292,Wednesday
33293,Wednesday
31521,Wednesday
31522,Wednesday
33824,Wednesday
31237,Monday
31977,Monday
31978,Monday
31979,Monday
31980,Monday
31981,Monday
31982,Monday
31983,Monday
31984,Monday
31299,Tuesday
31299,Thursday
30013,Monday
30013,Wednesday
32508,Friday
34129,Tuesday
34129,Thursday
32969,Friday
33752,Tuesday
33752,Thursday
33753,Monday
33753,Wednesday
30817,Tuesday
31342,Monday
31342,Wednesday
31343,Monday
31343,Wednesday
34042,Monday
34042,Wednesday
33638,Monday
33638,Wednesday
31344,Tuesday
31344,Thursday
31345,Monday
31345,Wednesday
31345,Friday
31995,Tuesday
31995,Thursday
33011,Tuesday
33011,Thursday
33012,Tuesday
33012,Thursday
33013,Saturday
33014,Monday
33014,Wednesday
33015,Friday
33016,Tuesday
33016,Thursday
32585,Thursday
33814,Monday
33814,Wednesday
31346,Monday
31346,Wednesday
31996,Monday
31996,Wednesday
33006,Tuesday
33006,Thursday
31347,Monday
31347,Wednesday
31348,Monday
31348,Wednesday
31349,Monday
31349,Wednesday
31350,Friday
31997,Thursday
30119,Monday
30147,Tuesday
30238,Thursday
32372,Thursday
33777,Monday
33777,Wednesday
33778,Monday
33778,Wednesday
32594,Tuesday
30237,Monday
30237,Wednesday
32985,Wednesday
31314,Monday
31496,Thursday
33779,Monday
30709,Wednesday
32986,Wednesday
32574,Monday
32575,Monday
32576,Wednesday
32577,Wednesday
32578,Thursday
33790,Monday
31772,Wednesday
30437,Monday
31157,Friday
31405,Tuesday
31405,Thursday
33019,Thursday
30985,Wednesday
30986,Wednesday
30987,Wednesday
30988,Wednesday
32579,Tuesday
33791,Tuesday
31782,Tuesday
31782,Thursday
30386,Monday
30386,Wednesday
32252,Tuesday
32252,Thursday
32125,Monday
33903,Monday
33903,Wednesday
33997,Tuesday
33997,Thursday
32126,Tuesday
31809,Tuesday
31809,Thursday
33769,Thursday
32749,Tuesday
32749,Thursday
31925,Monday
31925,Wednesday
31926,Tuesday
31926,Thursday
32253,Tuesday
32253,Thursday
31927,Monday
31927,Wednesday
33780,Monday
33780,Wednesday
33150,Tuesday
30011,Tuesday
30011,Thursday
30012,Tuesday
30012,Thursday
30148,Tuesday
30148,Thursday
31508,Monday
31508,Wednesday
33009,Tuesday
33009,Thursday
31929,Monday
31929,Wednesday
31930,Monday
31930,Wednesday
33010,Tuesday
33010,Thursday
30524,Tuesday
30524,Thursday
31049,Tuesday
31049,Thursday
32989,Monday
32989,Wednesday
31285,Monday
31286,Monday
31764,Wednesday
33627,Wednesday
31287,Monday
31288,Monday
31289,Tuesday
31290,Thursday
31291,Thursday
31292,Wednesday
33303,Thursday
34020,Friday
31765,Wednesday
31512,Wednesday
31513,Wednesday
31514,Thursday
31515,Monday
31516,Thursday
31517,Wednesday
32104,Tuesday
31518,Tuesday
32584,Tuesday
31934,Thursday
31936,Wednesday
31935,Tuesday
31987,Friday
31988,Friday
32569,Tuesday
32570,Thursday
32103,Monday
33635,Monday
31569,Monday
31570,Thursday
33003,Friday
31774,Monday
33803,Thursday
31775,Tuesday
31776,Thursday
32583,Thursday
30647,Monday
31143,Tuesday
31777,Wednesday
31778,Friday
31779,Monday
32488,Friday
33804,Tuesday
31511,Wednesday
31993,Friday
30760,Tuesday
32259,Thursday
31155,Monday
31155,Wednesday
31156,Monday
31156,Wednesday
32375,Tuesday
32375,Thursday
32376,Tuesday
32376,Thursday
30009,Monday
30009,Wednesday
30010,Monday
30010,Wednesday
32558,Tuesday
32558,Thursday
31391,Monday
31391,Wednesday
33785,Monday
32992,Thursday
32993,Thursday
32994,Thursday
31028,Tuesday
30672,Monday
30815,Monday
30671,Monday
30671,Thursday
34066,Monday
34066,Thursday
32852,Tuesday
32852,Thursday
34064,Tuesday
34064,Thursday
31523,Tuesday
31523,Thursday
31524,Tuesday
31524,Thursday
33825,Tuesday
33825,Thursday
31525,Wednesday
31526,Wednesday
31298,Tuesday
30673,Monday
30673,Wednesday
33021,Tuesday
33021,Thursday
33022,Friday
30674,Thursday
30681,Thursday
30682,Thursday
30683,Thursday
32236,Thursday
33826,Thursday
33827,Thursday
30588,Tuesday
30588,Thursday
30061,Wednesday
31003,Monday
31003,Wednesday
30062,Monday
30062,Wednesday
30063,Tuesday
30063,Thursday
33815,Tuesday
33815,Thursday
30589,Wednesday
32280,Friday
30228,Tuesday
30227,Friday
30938,Wednesday
33816,Thursday
31084,Monday
30937,Monday
30925,Tuesday
30111,Monday
30111,Wednesday
30112,Monday
30112,Wednesday
30823,Monday
30823,Wednesday
30823,Friday
30115,Monday
30115,Wednesday
30590,Monday
30590,Wednesday
31036,Tuesday
31036,Thursday
31351,Tuesday
31351,Thursday
30205,Monday
30205,Wednesday
34043,Tuesday
34043,Thursday
32557,Monday
32557,Wednesday
32557,Friday
30824,Tuesday
30824,Thursday
30116,Monday
30116,Wednesday
30159,Tuesday
30159,Thursday
30160,Tuesday
30160,Thursday
30064,Monday
30064,Wednesday
30064,Friday
33817,Tuesday
33817,Thursday
33757,Monday
33757,Wednesday
33758,Monday
33758,Wednesday
33759,Monday
33760,Monday
33761,Wednesday
33762,Wednesday
31103,Tuesday
31103,Thursday
31104,Tuesday
31104,Thursday
33279,Tuesday
33279,Thursday
30478,Monday
33763,Monday
34047,Tuesday
34047,Thursday
33073,Tuesday
33073,Thursday
32982,Tuesday
32982,Thursday
32983,Tuesday
32983,Thursday
33354,Tuesday
33354,Thursday
31045,Tuesday
31529,Wednesday
31530,Wednesday
33299,Wednesday
31162,Tuesday
34044,Friday
32589,Tuesday
32589,Thursday
31046,Tuesday
31046,Thursday
31531,Tuesday
31531,Thursday
31532,Tuesday
31532,Thursday
33280,Wednesday
31278,Tuesday
31279,Tuesday
31280,Tuesday
34045,Tuesday
30753,Monday
30754,Monday
30755,Tuesday
30756,Tuesday
30757,Thursday
30758,Thursday
30996,Thursday
31766,Tuesday
30759,Monday
33151,Tuesday
31767,Monday
33993,Thursday
31315,Monday
31315,Wednesday
32254,Friday
32991,Tuesday
32991,Thursday
32255,Wednesday
32256,Wednesday
30209,Wednesday
32374,Tuesday
31768,Wednesday
31154,Monday
31154,Wednesday
30640,Monday
30640,Wednesday
30818,Monday
30818,Wednesday
32720,Thursday
32721,Thursday
30752,Tuesday
30752,Thursday
31769,Tuesday
31769,Thursday
31293,Monday
32228,Friday
30921,Monday
32911,Wednesday
30207,Monday
30466,Monday
30376,Tuesday
30686,Thursday
30687,Friday
30206,Tuesday
31195,Wednesday
32105,Thursday
31110,Tuesday
33771,Wednesday
33611,Thursday
31519,Thursday
30240,Monday
30772,Wednesday
31989,Monday
31990,Monday
31811,Tuesday
31812,Thursday
31294,Thursday
31783,Monday
30149,Tuesday
30149,Thursday
30638,Thursday
30699,Thursday
31062,Tuesday
31062,Thursday
30060,Tuesday
30060,Thursday
30661,Tuesday
30661,Thursday
30662,Wednesday
30663,Friday
30664,Friday
31123,Monday
33018,Thursday
31079,Monday
31079,Wednesday
31080,Monday
31080,Wednesday
31322,Wednesday
31792,Tuesday
30375,Wednesday
30457,Monday
33818,Monday
33819,Tuesday
33819,Thursday
30163,Monday
30163,Wednesday
30127,Monday
33496,Thursday
32752,Thursday
30587,Tuesday
30587,Thursday
30256,Monday
30256,Wednesday
32972,Monday
32972,Wednesday
32973,Monday
32973,Wednesday
32974,Monday
32974,Wednesday
32975,Tuesday
32975,Thursday
32976,Tuesday
32976,Thursday
32977,Tuesday
32977,Thursday
32978,Monday
32978,Wednesday
33025,Monday
33025,Wednesday
32979,Monday
32979,Wednesday
31527,Tuesday
31527,Thursday
30543,Monday
30543,Wednesday
30545,Monday
30545,Wednesday
30544,Monday
30544,Wednesday
30546,Tuesday
30546,Thursday
30622,Tuesday
30622,Thursday
32250,Friday
30251,Monday
30251,Wednesday
30250,Friday
30644,Tuesday
30644,Thursday
30074,Tuesday
30074,Thursday
30922,Tuesday
30922,Thursday
30923,Monday
30923,Wednesday
32981,Tuesday
32981,Thursday
31196,Tuesday
31196,Thursday
31197,Tuesday
31197,Thursday
32251,Monday
32251,Wednesday
32595,Tuesday
32595,Thursday
30257,Monday
30257,Wednesday
31763,Tuesday
31763,Thursday
30244,Tuesday
30244,Thursday
30245,Monday
30245,Wednesday
30246,Monday
30246,Wednesday
33955,Monday
33955,Wednesday
30247,Monday
30247,Wednesday
33618,Tuesday
33618,Thursday
30248,Tuesday
30248,Thursday
33619,Tuesday
33619,Thursday
30249,Tuesday
30249,Thursday
31145,Monday
31145,Wednesday
31146,Monday
31146,Wednesday
31528,Monday
31528,Wednesday
31051,Wednesday
31781,Tuesday
33776,Thursday
32590,Thursday
33770,Thursday
34141,Friday
30003,Monday
30003,Wednesday
30003,Friday
30004,Tuesday
30004,Thursday
30005,Wednesday
30553,Thursday
30552,Tuesday
30555,Thursday
30554,Tuesday
30435,Thursday
30434,Tuesday
33433,Tuesday
33433,Thursday
30556,Thursday
30075,Tuesday
32666,Monday
31034,Monday
32487,Monday
33546,Monday
34152,Monday
32849,Monday
32849,Wednesday
34017,Tuesday
34017,Thursday
31275,Tuesday
31275,Thursday
